id,user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
3691,4,2025-01-10,26088,2005.19,7.53,413,3.0,110,Yoga,Fog,Office,Happy
3692,4,2025-01-12,1028,2323.75,17.33,112,11.2,164,Gym Workout,Snow,Office,Tired
3693,4,2025-01-13,24379,2133.58,5.29,998,8.4,177,Running,Rain,Gym,Happy
3694,4,2025-01-14,3408,3480.16,8.02,105,9.5,96,Running,Snow,Park,Tired
3695,4,2025-01-14,14787,2609.37,8.04,657,9.5,68,Cycling,Rain,Office,Neutral
3696,4,2025-01-16,10286,2544.69,15.28,270,4.1,79,Running,Rain,Gym,Stressed
3697,4,2025-01-17,17395,1883.64,5.75,837,1.2,144,Cycling,Fog,Home,Stressed
3698,4,2025-01-22,22790,2496.05,15.7,127,1.8,106,Gym Workout,Rain,Home,Neutral
3699,4,2025-01-22,23933,2710.99,9.17,116,10.3,176,,Fog,Home,Stressed
3700,4,2025-01-23,12626,2605.98,8.68,879,8.8,88,Swimming,Snow,Home,Tired
3701,4,2025-01-24,25800,1871.09,2.55,1339,9.2,169,Swimming,Snow,Home,Happy
3702,4,2025-01-24,28044,3579.6,7.16,990,1.2,140,Walking,Clear,Gym,Tired
3703,4,2025-01-26,13612,3341.24,12.79,625,4.7,97,Yoga,Snow,Gym,Stressed
3704,4,2025-01-27,26048,1626.92,2.99,1165,10.3,133,Cycling,Fog,Park,Happy
3705,4,2025-01-28,29356,3221.91,15.25,1057,4.7,143,Cycling,Snow,Gym,Tired
3706,4,2025-01-28,27621,1706.14,3.95,802,1.2,129,Running,Snow,Park,Tired
3707,4,2025-01-28,5864,2726.83,12.68,618,2.1,168,Gym Workout,Rain,Gym,Tired
3708,4,2025-01-29,3664,3115.74,14.53,1049,5.8,139,Yoga,Clear,Other,Tired
3709,4,2025-01-31,9756,2010.17,13.39,167,0.4,74,Swimming,Fog,Home,Neutral
3710,4,2025-02-04,29971,2075.57,4.68,13,3.5,119,Gym Workout,Rain,Other,Tired
3711,4,2025-02-05,15346,2729.48,9.66,1437,11.7,92,Yoga,Rain,Other,Neutral
3712,4,2025-02-06,26210,1828.65,18.47,274,1.7,76,Walking,Rain,Home,Neutral
3713,4,2025-02-06,16891,3972.23,6.28,1415,7.8,95,Cycling,Rain,Office,Happy
3714,4,2025-02-07,23232,1570.0,6.97,1357,8.1,96,,Clear,Home,Happy
3715,4,2025-02-08,5411,3735.99,5.65,222,10.8,111,Swimming,Clear,Gym,Stressed
3716,4,2025-02-08,4787,3828.88,4.62,1051,7.3,139,Gym Workout,Rain,Office,Stressed
3717,4,2025-02-09,17873,1911.52,8.87,987,5.5,170,Cycling,Clear,Office,Neutral
3718,4,2025-02-09,27860,3635.68,15.47,709,1.2,94,Running,Snow,Other,Neutral
3719,4,2025-02-11,14852,3838.63,13.25,387,5.8,79,Swimming,Clear,Other,Stressed
3720,4,2025-02-12,9777,2450.2,7.92,1025,6.0,164,,Fog,Gym,Tired
3721,4,2025-02-12,7697,2223.21,2.84,639,2.7,65,Running,Snow,Other,Tired
3722,4,2025-02-14,23329,3953.79,8.38,399,10.1,174,Walking,Fog,Gym,Neutral
3723,4,2025-02-15,28103,1545.24,5.96,753,10.0,81,Swimming,Snow,Other,Happy
3724,4,2025-02-17,8540,1984.4,13.82,545,5.4,112,Yoga,Rain,Office,Stressed
3725,4,2025-02-18,2187,3816.54,10.32,575,11.4,158,Swimming,Fog,Park,Tired
3726,4,2025-02-18,29373,3921.13,8.05,251,11.0,60,Yoga,Clear,Office,Tired
3727,4,2025-02-21,16375,1840.55,0.06,1196,10.4,62,Swimming,Rain,Office,Neutral
3728,4,2025-02-23,19412,1636.35,14.7,305,1.3,141,Running,Rain,Home,Neutral
3729,4,2025-02-24,25906,3356.0,19.21,586,0.1,177,Swimming,Clear,Other,Stressed
3730,4,2025-02-25,5669,3233.71,19.19,943,8.0,131,Walking,Rain,Park,Stressed
3731,4,2025-02-26,24718,2317.49,2.55,1066,2.8,136,,Rain,Gym,Tired
3732,4,2025-02-26,22517,3831.67,13.17,558,3.8,76,Swimming,Rain,Gym,Stressed
3733,4,2025-02-28,12162,3214.6,11.13,501,1.2,68,Cycling,Fog,Gym,Stressed
3734,4,2025-03-03,7638,1626.58,2.45,1266,2.9,152,Cycling,Clear,Gym,Stressed
3735,4,2025-03-04,20044,1538.98,6.86,467,1.9,149,Yoga,Clear,Office,Happy
3736,4,2025-03-04,1488,3078.99,19.14,959,10.0,87,Yoga,Rain,Gym,Stressed
3737,4,2025-03-05,4970,3645.79,5.9,679,2.5,149,Running,Fog,Park,Neutral
3738,4,2025-03-07,11438,2967.6,4.77,125,5.6,133,Swimming,Clear,Office,Neutral
3739,4,2025-03-08,8035,3964.14,3.31,675,4.4,91,Walking,Fog,Office,Stressed
3740,4,2025-03-08,23205,3123.45,4.72,796,3.9,125,,Fog,Home,Happy
3741,4,2025-03-11,11656,1807.11,16.69,1221,5.6,173,Swimming,Clear,Gym,Tired
3742,4,2025-03-12,14801,3534.59,12.78,386,7.1,156,,Snow,Other,Happy
3743,4,2025-03-13,26154,1657.49,4.19,1157,7.0,88,Cycling,Fog,Office,Neutral
3744,4,2025-03-14,16917,3329.58,2.2,700,0.4,161,Running,Clear,Park,Tired
3745,4,2025-03-14,26523,2185.74,17.12,693,9.6,177,Cycling,Rain,Office,Happy
3746,4,2025-03-15,16979,2208.97,0.5,797,9.4,177,Running,Snow,Office,Neutral
3747,4,2025-03-19,400,1582.07,5.43,819,11.7,65,,Rain,Other,Tired
3748,4,2025-03-19,3529,2530.0,13.08,452,3.0,170,Running,Fog,Other,Tired
3749,4,2025-03-21,20113,2629.0,17.44,80,4.0,173,Cycling,Fog,Park,Tired
3750,4,2025-03-22,25592,2844.85,15.84,98,7.8,114,Gym Workout,Snow,Office,Tired
3751,4,2025-03-22,13156,2031.37,15.91,1279,5.3,71,Gym Workout,Clear,Gym,Tired
3752,4,2025-03-23,13952,1567.72,2.62,549,0.7,88,Walking,Rain,Home,Happy
3753,4,2025-03-24,2960,1972.21,17.76,179,6.4,80,Yoga,Rain,Other,Neutral
3754,4,2025-03-24,24973,3744.57,16.07,1271,3.9,136,Yoga,Fog,Park,Neutral
3755,4,2025-03-25,21793,3641.55,2.12,949,2.0,85,,Rain,Park,Tired
3756,4,2025-03-26,5762,1873.69,1.71,117,11.9,161,Running,Fog,Gym,Stressed
3757,4,2025-03-29,18526,1629.18,18.3,954,10.6,74,Gym Workout,Clear,Other,Happy
3758,4,2025-03-29,15283,2506.53,8.83,367,4.9,121,Yoga,Clear,Office,Neutral
3759,4,2025-03-29,2956,2953.04,3.96,1272,0.6,109,Cycling,Snow,Other,Happy
3760,4,2025-03-30,8008,1879.94,12.63,370,6.4,90,,Rain,Gym,Stressed
3761,4,2025-04-01,16773,1590.5,0.45,1243,1.5,146,Running,Rain,Park,Tired
3762,4,2025-04-01,11258,2457.89,14.57,1374,10.8,105,Gym Workout,Clear,Home,Stressed
3763,4,2025-04-01,10214,3433.99,17.42,1097,10.1,169,Running,Clear,Park,Tired
3764,4,2025-04-02,21629,2985.36,6.36,1105,10.2,163,Swimming,Snow,Home,Happy
3765,4,2025-04-03,7897,3793.16,19.43,765,8.6,173,Yoga,Clear,Office,Happy
3766,4,2025-04-03,17552,1897.58,16.62,93,3.8,66,Swimming,Rain,Gym,Tired
3767,4,2025-04-04,4878,2916.0,18.44,1366,3.8,172,Yoga,Clear,Office,Happy
3768,4,2025-04-04,29017,2065.96,17.26,881,9.1,154,Walking,Fog,Park,Stressed
3769,4,2025-04-05,9627,3010.88,6.43,199,3.2,173,Yoga,Snow,Park,Tired
3770,4,2025-04-06,19633,2853.9,4.44,897,1.2,101,,Clear,Gym,Happy
3771,4,2025-04-06,20453,2733.77,12.38,1160,1.2,145,Gym Workout,Fog,Park,Stressed
3772,4,2025-04-07,22968,2931.89,15.5,836,4.0,100,Swimming,Clear,Other,Tired
3773,4,2025-04-08,19937,1549.34,8.84,668,8.7,152,Cycling,Clear,Other,Stressed
3774,4,2025-04-14,1961,3496.69,10.45,1344,0.5,95,,Fog,Home,Tired
3775,4,2025-04-15,28912,1728.27,18.98,243,7.1,79,Gym Workout,Clear,Home,Stressed
3776,4,2025-04-15,19293,2760.5,5.95,1384,9.8,73,Gym Workout,Rain,Park,Stressed
3777,4,2025-04-16,10937,3533.21,16.22,1299,11.7,145,Gym Workout,Snow,Office,Neutral
3778,4,2025-04-17,10625,3070.9,16.28,199,0.9,155,Gym Workout,Snow,Park,Tired
3779,4,2025-04-18,11701,2238.68,18.73,630,4.7,83,Walking,Fog,Park,Happy
3780,4,2025-04-22,13396,2525.35,2.14,809,7.5,171,Cycling,Clear,Gym,Happy
3781,4,2025-04-23,1095,2465.37,4.22,227,8.6,142,Running,Fog,Park,Happy
3782,4,2025-04-23,24480,2995.16,3.52,186,11.3,162,Running,Fog,Park,Happy
3783,4,2025-04-26,7653,3306.85,5.68,357,9.3,173,Yoga,Clear,Office,Stressed
3784,4,2025-04-26,26002,2529.16,19.93,639,10.6,165,,Fog,Home,Neutral
3785,4,2025-04-28,21403,3464.18,1.47,117,10.8,176,,Snow,Office,Stressed
3786,4,2025-04-29,28548,1843.26,8.05,1273,9.9,62,Swimming,Clear,Home,Happy
3787,4,2025-04-30,29823,3400.16,12.46,1150,0.3,160,Walking,Snow,Other,Happy
3788,4,2025-05-01,20627,1757.0,19.1,687,9.5,126,Running,Snow,Park,Tired
3789,4,2025-05-01,20567,1878.12,9.12,868,10.8,60,Swimming,Rain,Home,Happy
3790,4,2025-05-02,13553,3980.12,19.82,43,8.8,71,,Clear,Gym,Neutral
3791,4,2025-05-04,4092,3188.67,11.97,1200,8.5,69,Gym Workout,Clear,Gym,Happy
3792,4,2025-05-04,26022,3173.67,15.37,1264,11.1,172,,Snow,Park,Neutral
3793,4,2025-05-06,7466,2103.64,0.51,792,7.0,68,Cycling,Rain,Gym,Happy
3794,4,2025-05-07,12137,3283.22,4.34,1373,6.2,164,Swimming,Clear,Other,Neutral
3795,4,2025-05-08,8147,3123.72,0.53,980,7.4,73,,Clear,Office,Stressed
3796,4,2025-05-09,3889,3427.9,11.19,46,9.9,99,Cycling,Rain,Home,Stressed
3797,4,2025-05-09,16894,3949.48,15.62,167,8.7,112,Swimming,Rain,Other,Happy
3798,4,2025-05-11,15171,2921.88,12.87,471,11.9,77,Gym Workout,Fog,Other,Stressed
3799,4,2025-05-11,2209,2841.4,14.74,198,1.3,66,Running,Clear,Gym,Tired
3800,4,2025-05-12,27952,3015.02,16.53,797,9.9,162,Cycling,Clear,Other,Tired
3801,4,2025-05-12,4952,2000.1,6.49,639,0.7,135,Gym Workout,Snow,Park,Tired
3802,4,2025-05-12,21454,3359.43,3.66,935,6.7,68,Cycling,Clear,Other,Tired
3803,4,2025-05-13,7354,1963.02,17.36,858,11.5,79,Running,Clear,Gym,Stressed
3804,4,2025-05-13,4824,1659.48,13.2,386,4.4,171,Running,Rain,Other,Tired
3805,4,2025-05-14,10303,2931.87,9.9,144,0.2,145,Running,Fog,Gym,Stressed
3806,4,2025-05-15,9235,2655.15,4.97,207,5.6,135,Running,Rain,Home,Tired
3807,4,2025-05-16,20374,3656.39,2.11,244,5.9,88,Running,Clear,Home,Neutral
3808,4,2025-05-16,11830,2217.68,11.09,934,3.7,130,Walking,Rain,Office,Tired
3809,4,2025-05-16,11202,1675.95,5.3,588,2.3,110,Walking,Snow,Office,Happy
3810,4,2025-05-19,9281,3533.99,18.93,937,1.0,174,Cycling,Snow,Home,Neutral
3811,4,2025-05-19,7795,3550.1,1.81,1250,4.9,92,,Rain,Gym,Tired
3812,4,2025-05-22,25171,1871.24,5.97,978,7.4,73,Yoga,Clear,Park,Stressed
3813,4,2025-05-22,11075,2083.17,3.64,1437,5.1,109,,Clear,Other,Stressed
3814,4,2025-05-23,16559,1715.54,8.27,685,11.0,112,Gym Workout,Clear,Gym,Happy
3815,4,2025-05-24,3443,3841.42,1.44,717,2.9,154,Walking,Fog,Park,Stressed
3816,4,2025-05-24,1544,2070.79,14.83,253,11.7,123,Gym Workout,Rain,Park,Stressed
3817,4,2025-05-25,10543,3509.09,2.07,574,11.0,105,Swimming,Rain,Gym,Tired
3818,4,2025-05-25,15310,1908.05,3.18,731,10.0,127,,Snow,Park,Neutral
3819,4,2025-05-26,12993,3178.86,0.38,191,7.1,106,,Rain,Office,Tired
3820,4,2025-05-27,13610,3143.02,9.7,513,6.3,150,Yoga,Clear,Home,Neutral
3821,4,2025-05-27,4518,3405.86,0.29,1328,4.6,134,Running,Snow,Home,Stressed
3822,4,2025-05-29,10251,3939.11,2.96,756,2.9,155,Gym Workout,Rain,Home,Happy
3823,4,2025-05-29,18190,2081.87,13.44,468,2.5,139,Running,Clear,Office,Neutral
3824,4,2025-05-31,17557,2425.3,0.47,346,8.8,169,Gym Workout,Fog,Office,Neutral
3825,4,2025-05-31,27058,2001.46,6.2,279,5.7,146,Cycling,Clear,Home,Tired
3826,4,2025-06-01,8863,2636.92,3.15,1214,10.4,88,Swimming,Snow,Home,Happy
3827,4,2025-06-03,24008,3699.37,18.9,400,6.7,100,Running,Clear,Other,Neutral
3828,4,2025-06-04,3032,1777.81,16.79,1234,2.6,128,Walking,Fog,Other,Stressed
3829,4,2025-06-08,27235,3001.19,11.59,636,7.3,109,Gym Workout,Rain,Home,Happy
3830,4,2025-06-09,5115,2821.36,9.42,684,1.6,69,Yoga,Snow,Other,Neutral
3831,4,2025-06-09,2699,2100.99,8.99,1363,11.2,112,,Rain,Gym,Neutral
3832,4,2025-06-09,29189,1682.12,9.64,1215,11.8,116,Yoga,Clear,Gym,Neutral
3833,4,2025-06-09,23085,2130.85,17.95,1082,11.1,105,Walking,Clear,Other,Happy
3834,4,2025-06-09,19258,1615.1,11.68,1420,7.1,107,Gym Workout,Rain,Gym,Neutral
3835,4,2025-06-11,1953,3370.2,18.06,855,4.4,124,Cycling,Rain,Other,Happy
3836,4,2025-06-11,12991,2469.93,8.8,623,10.6,124,Cycling,Rain,Other,Neutral
3837,4,2025-06-12,115,2854.75,13.28,1203,7.1,95,,Fog,Park,Tired
3838,4,2025-06-12,14703,1625.92,4.13,1332,0.9,125,Walking,Fog,Office,Stressed
3839,4,2025-06-14,20269,3458.37,5.6,897,0.5,113,Yoga,Snow,Other,Happy
3840,4,2025-06-17,8147,3871.97,7.47,306,8.4,123,,Rain,Gym,Tired
3841,4,2025-06-18,11031,3973.53,5.9,1055,2.0,99,Cycling,Snow,Park,Stressed
3842,4,2025-06-18,21063,2232.75,13.4,8,2.5,168,,Snow,Home,Tired
3843,4,2025-06-18,9406,1549.57,15.42,1331,7.8,74,,Snow,Other,Happy
3844,4,2025-06-18,21077,2930.87,13.89,630,11.5,112,,Fog,Park,Tired
3845,4,2025-06-19,26403,3692.26,5.26,205,8.1,75,Walking,Fog,Office,Stressed
3846,4,2025-06-19,26888,2686.61,0.63,815,4.1,131,,Snow,Gym,Happy
3847,4,2025-06-19,13491,2104.54,11.03,799,8.9,80,,Clear,Gym,Neutral
3848,4,2025-06-21,18034,3038.05,18.41,245,1.2,149,Cycling,Clear,Other,Tired
3849,4,2025-06-21,13846,2288.89,4.27,1258,0.4,71,Gym Workout,Fog,Park,Neutral
3850,4,2025-06-21,8985,1504.88,3.43,1123,6.2,111,Cycling,Clear,Home,Tired
3851,4,2025-06-21,599,1572.75,1.59,620,5.9,121,Walking,Rain,Office,Neutral
3852,4,2025-06-22,27202,1830.92,15.14,893,11.9,120,Walking,Snow,Gym,Happy
3853,4,2025-06-22,9108,2974.44,19.27,865,8.3,73,Cycling,Snow,Gym,Neutral
3854,4,2025-06-22,13967,3490.29,8.53,740,7.5,142,Walking,Clear,Office,Stressed
3855,4,2025-06-22,20339,3366.77,11.43,607,2.1,152,Cycling,Snow,Office,Stressed
3856,4,2025-06-24,28222,3934.14,5.1,850,4.4,150,Running,Fog,Park,Tired
3857,4,2025-06-25,1450,3933.89,10.09,254,6.0,108,,Clear,Park,Neutral
3858,4,2025-06-25,19205,2281.77,16.23,731,3.2,104,Gym Workout,Fog,Gym,Tired
3859,4,2025-06-26,8136,3236.92,11.87,484,8.2,74,Walking,Rain,Home,Stressed
3860,4,2025-06-27,16513,2235.19,13.93,720,9.9,99,Yoga,Fog,Park,Happy
3861,4,2025-06-27,18987,3961.77,18.62,857,0.8,92,,Snow,Office,Happy
3862,4,2025-06-29,26139,2737.22,15.15,1347,9.1,64,Gym Workout,Snow,Other,Tired
3863,4,2025-07-01,4512,3506.4,5.28,654,8.3,79,Walking,Fog,Office,Happy
3864,4,2025-07-02,28695,3608.73,5.93,1288,10.0,74,Walking,Snow,Other,Stressed
3865,4,2025-07-02,1399,3264.34,17.05,803,0.4,164,Walking,Fog,Home,Neutral
3866,4,2025-07-03,26016,1786.47,14.79,323,9.5,178,Gym Workout,Rain,Park,Neutral
3867,4,2025-07-04,14107,3212.95,0.21,298,8.8,137,Cycling,Rain,Home,Stressed
3868,4,2025-07-08,10481,3457.18,11.67,934,3.0,78,Running,Snow,Other,Tired
3869,4,2025-07-09,5017,2043.17,12.55,275,3.6,73,Walking,Rain,Park,Stressed
3870,4,2025-07-10,13316,2895.87,19.65,145,9.4,124,Swimming,Rain,Gym,Happy
3871,4,2025-07-11,1321,3626.79,3.21,42,8.7,169,Yoga,Fog,Office,Neutral
3872,4,2025-07-12,23794,3996.39,6.99,251,8.6,155,Running,Snow,Home,Neutral
3873,4,2025-07-12,18220,2839.66,9.75,350,7.5,109,Swimming,Clear,Office,Neutral
3874,4,2025-07-12,7538,2666.96,2.68,529,7.9,178,Yoga,Rain,Gym,Stressed
3875,4,2025-07-12,7929,2911.13,4.39,1250,3.3,133,Gym Workout,Clear,Park,Happy
3876,4,2025-07-14,18088,3594.0,8.97,1152,11.3,137,,Clear,Home,Happy
3877,4,2025-07-14,14336,1939.13,0.83,993,10.0,134,Yoga,Fog,Home,Happy
3878,4,2025-07-15,26061,2587.38,8.04,132,9.5,71,Running,Clear,Gym,Neutral
3879,4,2025-07-17,5106,2885.46,5.8,358,7.8,112,,Rain,Gym,Neutral
3880,4,2025-07-18,29439,2242.95,11.77,156,8.8,109,Gym Workout,Fog,Home,Happy
3881,4,2025-07-18,21421,3780.86,11.46,1139,2.8,61,Yoga,Rain,Office,Happy
3882,4,2025-07-19,10986,2875.48,13.68,91,1.3,147,Yoga,Rain,Home,Neutral
3883,4,2025-07-19,27371,3285.01,3.39,532,1.8,70,Walking,Clear,Other,Tired
3884,4,2025-07-20,26690,1715.61,5.81,908,0.5,131,Cycling,Clear,Other,Neutral
3885,4,2025-07-20,14198,2560.42,9.21,1430,1.9,156,Cycling,Clear,Park,Neutral
3886,4,2025-07-22,5086,2863.89,13.22,333,7.7,117,Running,Fog,Office,Tired
3887,4,2025-07-24,21360,2064.56,0.39,800,2.3,88,Yoga,Rain,Office,Happy
3888,4,2025-07-24,3223,1731.77,19.25,835,4.2,120,Cycling,Fog,Home,Tired
3889,4,2025-07-24,2740,2704.42,0.59,262,8.9,163,Cycling,Clear,Park,Happy
3890,4,2025-07-26,9428,2061.0,2.27,596,3.5,123,Walking,Fog,Park,Neutral
3891,4,2025-07-28,23519,3429.08,13.92,38,2.5,154,Cycling,Clear,Home,Tired
3892,4,2025-07-28,26023,2562.99,13.44,150,8.1,75,,Clear,Gym,Happy
3893,4,2025-07-31,9043,3843.68,17.86,1147,9.7,163,Swimming,Rain,Gym,Tired
3894,4,2025-08-01,16417,3992.11,1.38,1061,9.0,120,Cycling,Clear,Park,Tired
3895,4,2025-08-01,4916,2031.24,0.11,374,6.3,148,Gym Workout,Rain,Park,Stressed
3896,4,2025-08-02,28012,2964.44,7.07,1368,5.5,157,Yoga,Snow,Gym,Happy
3897,4,2025-08-04,1457,3186.66,0.86,1104,9.7,89,Swimming,Fog,Other,Stressed
3898,4,2025-08-06,4934,1949.13,4.42,467,3.0,145,Yoga,Clear,Office,Tired
3899,4,2025-08-08,27612,1898.18,10.5,1145,0.1,86,Walking,Fog,Park,Stressed
3900,4,2025-08-09,3854,1551.43,15.26,65,11.7,169,Yoga,Fog,Other,Neutral
3901,4,2025-08-10,29506,1889.54,5.32,1163,11.8,62,Yoga,Clear,Office,Happy
3902,4,2025-08-10,1109,3566.38,7.62,711,5.1,158,Running,Rain,Other,Happy
3903,4,2025-08-11,16524,3001.87,9.27,910,1.1,93,Walking,Rain,Home,Happy
3904,4,2025-08-11,3776,2214.66,19.61,1234,3.9,79,Running,Fog,Other,Neutral
3905,4,2025-08-11,3128,3950.86,11.83,92,1.9,169,Gym Workout,Clear,Gym,Neutral
3906,4,2025-08-12,7558,2166.75,8.35,20,5.4,104,Swimming,Fog,Home,Tired
3907,4,2025-08-14,2118,1613.34,2.85,11,3.3,102,,Clear,Gym,Neutral
3908,4,2025-08-16,8700,3503.22,15.62,311,1.9,103,,Rain,Office,Happy
3909,4,2025-08-18,19656,3688.49,3.12,1240,1.2,96,Gym Workout,Clear,Other,Happy
3910,4,2025-08-18,1525,1517.46,6.74,1167,2.9,176,,Rain,Other,Tired
3911,4,2025-08-19,930,3120.79,5.62,1017,3.7,102,,Snow,Office,Tired
3912,4,2025-08-20,26270,2432.48,1.14,369,9.1,153,Gym Workout,Clear,Home,Neutral
3913,4,2025-08-22,29791,1665.28,19.06,968,2.1,138,Running,Fog,Office,Neutral
3914,4,2025-08-23,13272,3568.99,1.04,1225,4.2,154,Walking,Fog,Gym,Tired
3915,4,2025-08-25,175,2269.11,0.01,1275,5.0,151,Running,Rain,Park,Stressed
3916,4,2025-08-26,27718,2067.69,16.06,1112,3.5,150,,Rain,Park,Stressed
3917,4,2025-08-26,21067,3758.08,13.05,1012,0.4,171,Cycling,Rain,Gym,Stressed
3918,4,2025-08-26,16541,3153.36,16.0,1201,6.4,78,Swimming,Fog,Office,Stressed
3919,4,2025-08-29,23816,3973.38,11.05,1280,10.8,100,Running,Clear,Home,Neutral
3920,4,2025-09-01,24565,1550.0,6.15,652,5.0,155,Cycling,Rain,Home,Stressed
3921,4,2025-09-02,16564,3696.37,5.99,1398,1.7,136,,Snow,Park,Neutral
3922,4,2025-09-03,19393,3483.57,10.49,410,10.2,120,Running,Fog,Other,Tired
3923,4,2025-09-04,18610,2032.25,11.04,829,0.8,74,Gym Workout,Snow,Park,Neutral
3924,4,2025-09-06,28665,3906.18,12.96,554,2.0,136,Walking,Snow,Other,Happy
3925,4,2025-09-08,24189,3684.61,15.07,589,2.2,66,Walking,Clear,Gym,Neutral
3926,4,2025-09-08,16760,2015.73,18.0,796,5.0,84,Cycling,Clear,Home,Neutral
3927,4,2025-09-09,29335,1946.9,9.23,232,1.9,93,,Rain,Other,Stressed
3928,4,2025-09-09,3847,3371.4,0.49,1183,8.2,132,Walking,Rain,Park,Stressed
3929,4,2025-09-10,26261,2856.01,14.08,688,3.9,165,Swimming,Fog,Office,Neutral
3930,4,2025-09-12,4818,2422.43,14.52,283,6.6,130,Yoga,Rain,Home,Stressed
3931,4,2025-09-13,7690,3902.54,19.4,1022,8.5,137,Walking,Rain,Other,Happy
3932,4,2025-09-14,15280,2898.47,17.82,1402,8.9,61,Running,Fog,Office,Neutral
3933,4,2025-09-15,20761,3484.02,8.17,38,8.4,174,Gym Workout,Clear,Park,Tired
3934,4,2025-09-15,8319,2293.32,8.88,1273,9.6,133,Yoga,Snow,Park,Neutral
3935,4,2025-09-15,22647,2388.38,7.94,315,0.1,164,Walking,Rain,Other,Happy
3936,4,2025-09-16,3566,3030.77,16.77,910,11.3,162,Swimming,Fog,Park,Tired
3937,4,2025-09-16,27230,3791.24,0.31,1438,7.7,118,Swimming,Snow,Gym,Stressed
3938,4,2025-09-16,9624,2201.35,16.83,431,1.1,88,Walking,Rain,Other,Tired
3939,4,2025-09-16,28722,3443.72,2.16,142,11.3,153,,Rain,Home,Stressed
3940,4,2025-09-17,11943,2942.96,12.83,1143,0.1,133,Running,Snow,Other,Happy
3941,4,2025-09-18,29386,3081.4,4.55,1196,6.2,91,Running,Snow,Office,Tired
3942,4,2025-09-18,8355,3443.91,4.48,486,7.6,114,Yoga,Clear,Office,Stressed
3943,4,2025-09-19,14356,3116.46,9.27,704,7.5,178,Walking,Snow,Home,Tired
3944,4,2025-09-21,16978,2434.63,3.96,285,1.6,96,Swimming,Snow,Park,Neutral
3945,4,2025-09-21,15072,3162.05,5.97,1139,5.4,76,Gym Workout,Clear,Office,Tired
3946,4,2025-09-21,17002,1613.1,16.28,636,2.5,89,Gym Workout,Clear,Park,Tired
3947,4,2025-09-22,27146,2853.16,13.68,130,0.6,85,Cycling,Rain,Park,Stressed
3948,4,2025-09-25,29372,2201.45,11.72,968,3.6,149,Running,Rain,Home,Tired
3949,4,2025-09-26,17308,2363.72,8.59,160,7.6,126,Yoga,Rain,Home,Happy
3950,5,2023-01-02,1501,3488.23,9.99,702,3.5,142,Cycling,Rain,Home,Happy
3951,5,2023-01-03,8705,2057.47,17.7,128,2.3,61,,Fog,Other,Tired
3952,5,2023-01-04,6581,2027.26,16.24,1263,2.9,87,Swimming,Rain,Park,Tired
3953,5,2023-01-05,20619,2950.57,10.86,1402,8.4,128,Running,Fog,Other,Neutral
3954,5,2023-01-07,8287,2886.97,1.1,293,11.0,70,Yoga,Clear,Gym,Neutral
3955,5,2023-01-07,28543,3732.32,6.6,817,3.0,142,Walking,Snow,Park,Stressed
3956,5,2023-01-08,18130,2722.01,2.92,421,8.8,144,Running,Rain,Office,Tired
3957,5,2023-01-08,11416,3655.1,2.97,910,1.9,127,Yoga,Rain,Park,Stressed
3958,5,2023-01-10,16211,1749.25,18.57,1073,4.7,146,Running,Rain,Home,Tired
3959,5,2023-01-12,11927,3215.08,12.49,393,5.1,73,Gym Workout,Rain,Other,Happy
3960,5,2023-01-13,5774,1920.34,4.73,761,2.7,91,Cycling,Rain,Office,Tired
3961,5,2023-01-13,5911,3511.07,12.23,33,12.0,123,Cycling,Rain,Gym,Stressed
3962,5,2023-01-14,18455,2105.06,16.6,690,8.0,152,Yoga,Fog,Gym,Stressed
3963,5,2023-01-14,7908,1685.94,9.07,812,3.8,82,,Clear,Gym,Happy
3964,5,2023-01-15,23244,2880.43,13.99,428,7.7,147,Yoga,Clear,Park,Happy
3965,5,2023-01-16,8455,3655.27,8.41,987,2.7,116,Swimming,Clear,Park,Happy
3966,5,2023-01-16,17743,2326.09,16.73,608,1.2,119,,Clear,Other,Stressed
3967,5,2023-01-16,5702,3852.6,4.11,1248,5.1,103,Running,Fog,Home,Stressed
3968,5,2023-01-16,4870,2475.73,19.01,889,11.1,173,Yoga,Clear,Park,Happy
3969,5,2023-01-17,12063,2704.49,19.6,44,9.5,137,,Snow,Gym,Neutral
3970,5,2023-01-20,1993,3020.8,11.86,923,3.6,71,,Fog,Other,Tired
3971,5,2023-01-22,6110,1885.18,9.42,129,6.6,65,Walking,Fog,Home,Neutral
3972,5,2023-01-22,19411,2556.64,11.69,855,7.5,152,Walking,Clear,Home,Neutral
3973,5,2023-01-23,823,3793.51,6.87,469,5.5,162,,Rain,Park,Tired
3974,5,2023-01-24,17455,1575.52,16.39,1416,5.6,101,Gym Workout,Clear,Office,Tired
3975,5,2023-01-24,10941,3663.34,18.71,797,5.7,178,Cycling,Snow,Gym,Neutral
3976,5,2023-01-27,24234,2572.53,9.73,1183,6.2,172,Walking,Fog,Gym,Stressed
3977,5,2023-01-27,14570,3700.74,4.66,278,10.3,173,Gym Workout,Fog,Park,Neutral
3978,5,2023-01-28,15688,3178.25,2.4,510,5.4,129,Swimming,Fog,Home,Stressed
3979,5,2023-01-29,17668,3586.12,14.14,1111,5.5,95,Cycling,Snow,Park,Stressed
